,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,5,89,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,5,89,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,6,87,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,9,84,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,9,84,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,11,80,9,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,14,76,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,16,72,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,17,70,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,21,66,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,26,60,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,29,55,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,32,48,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,35,44,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,35,42,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,37,36,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,37,33,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,39,29,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,43,23,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,43,22,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,44,20,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,44,17,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,44,15,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,46,12,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,48,10,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,49,9,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,49,9,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,50,8,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,51,7,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,53,4,43,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,56,4,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,57,4,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,57,4,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,58,4,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,58,3,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,58,3,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,60,2,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,62,2,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,62,2,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,63,2,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,65,2,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,421,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,431,66,2,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,441,65,2,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,451,66,1,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,461,68,0,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,471,69,0,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,481,70,0,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,491,71,0,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,501,71,0,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,511,72,0,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,521,72,0,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,531,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,541,75,0,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,551,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,561,76,0,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,571,77,0,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,581,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,591,79,0,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,601,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
