,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,7,87,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,7,85,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,9,82,9,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,11,75,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,11,72,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,12,67,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,18,60,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,20,56,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,22,50,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,27,44,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,30,39,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,31,38,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,34,35,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,36,30,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,40,27,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,42,24,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,43,23,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,44,21,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,45,19,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,46,19,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,47,18,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,49,17,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,50,14,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,52,13,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,53,12,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,53,8,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,54,7,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,55,7,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,57,7,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,59,6,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,62,6,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,61,5,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,59,5,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,59,4,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,59,2,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,60,2,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,63,2,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
