,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,6,89,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,9,86,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,10,85,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,10,83,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,11,81,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,12,79,9,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,16,74,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,19,70,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,21,67,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,23,65,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,27,61,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,28,59,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,33,54,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,36,52,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,38,50,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,38,48,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,38,48,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,38,42,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,41,39,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,42,36,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,43,32,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,47,25,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,48,21,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,50,18,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,52,14,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,53,12,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,54,11,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,56,8,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,56,7,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,57,6,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,57,6,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,56,6,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,56,4,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,58,4,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,57,4,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,58,4,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,60,4,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,60,3,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,60,3,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,60,3,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,63,2,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,421,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,431,64,2,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,441,67,2,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,451,69,1,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,461,69,1,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,471,69,1,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,481,70,1,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,491,71,1,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,501,72,0,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,511,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,521,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,531,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,541,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,551,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,561,76,0,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,571,76,0,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,581,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,591,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,601,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,611,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,621,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,631,81,0,19,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,641,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,651,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,661,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,671,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,681,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,691,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,701,85,0,15,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,711,86,0,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,721,87,0,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,731,88,0,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,741,87,0,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,751,88,0,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,761,88,0,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,771,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,781,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,791,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,801,90,0,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,811,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,821,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,831,90,0,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,841,92,0,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,851,92,0,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,861,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,871,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,881,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,891,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
