,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,8,86,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,9,85,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,12,81,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,13,80,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,13,79,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,13,77,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,14,75,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,15,72,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,17,68,15,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,19,64,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,20,63,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,20,63,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,22,58,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,25,53,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,26,50,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,27,48,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,28,45,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,31,40,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,32,39,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,32,35,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,34,31,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,36,29,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,38,25,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,42,19,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,44,16,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,46,13,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,49,10,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,53,7,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,53,7,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,55,6,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,56,3,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,56,3,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,56,3,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,56,3,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,57,3,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,60,2,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,59,2,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,59,2,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,58,2,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,60,2,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,61,0,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,421,62,0,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,431,63,0,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,441,63,0,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,451,63,0,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,461,63,0,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,471,65,0,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,481,65,0,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,491,65,0,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,501,65,0,35,0,5,5,2970,1,0,CO,majority_opinion,10000
