,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,6,88,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,6,88,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,6,86,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,7,85,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,8,83,9,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,8,81,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,8,78,14,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,8,76,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,8,74,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,9,70,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,9,69,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,11,68,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,15,64,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,17,60,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,19,58,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,22,54,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,25,51,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,25,47,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,28,40,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,31,35,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,34,30,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,36,28,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,40,25,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,40,22,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,40,21,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,42,19,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,45,13,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,44,12,44,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,47,10,43,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,48,8,44,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,49,8,43,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,50,8,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,50,8,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,51,8,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,53,6,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,53,6,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,53,6,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,53,6,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,52,5,43,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,53,5,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,53,5,42,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,421,54,5,41,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,431,56,4,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,441,57,3,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,451,57,3,40,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,461,59,3,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,471,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,481,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,491,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,501,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,511,61,2,37,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,521,60,2,38,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,531,60,1,39,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,541,63,1,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,551,64,0,36,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,561,65,0,35,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,571,66,0,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,581,68,0,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,591,68,0,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,601,68,0,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,611,67,0,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,621,67,0,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,631,66,0,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,641,66,0,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,651,69,0,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,661,70,0,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,671,69,0,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,681,70,0,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,691,70,0,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,701,71,0,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,711,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,721,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,731,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,741,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,751,75,0,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,761,77,0,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,771,77,0,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,781,79,0,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,791,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,801,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,811,78,0,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,821,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,831,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,841,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,851,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,861,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
