,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,6,89,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,7,86,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,9,83,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,9,81,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,9,79,12,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,11,74,15,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,13,70,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,13,68,19,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,15,67,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,17,65,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,19,62,19,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,20,62,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,20,61,19,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,21,58,21,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,25,55,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,28,50,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,30,48,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,32,46,22,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,33,44,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,32,41,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,34,38,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,36,36,28,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,37,33,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,38,31,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,251,39,29,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,261,41,26,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,271,46,22,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,281,47,21,32,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,291,53,16,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,301,53,13,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,311,57,10,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,321,60,7,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,331,59,7,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,341,61,6,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,351,61,5,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,361,62,4,34,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,371,64,3,33,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,381,67,2,31,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,391,69,1,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,401,70,0,30,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,411,71,0,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,421,71,0,29,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,431,73,0,27,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,441,74,0,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,451,75,0,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,461,75,0,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,471,77,0,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,481,80,0,20,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,491,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,501,82,0,18,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,511,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,521,85,0,15,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,531,84,0,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,541,85,0,15,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,551,87,0,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,561,87,0,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,571,87,0,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,581,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,591,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,601,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,611,89,0,11,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,621,90,0,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,631,90,0,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,641,90,0,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,651,91,0,9,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,661,92,0,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,671,92,0,8,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,681,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,691,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,701,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,711,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,721,93,0,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,731,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,741,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,751,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,761,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,771,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,781,94,0,6,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,791,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,801,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,811,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,821,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,831,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,841,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,851,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,861,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,871,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,881,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,891,95,0,5,0,5,5,2970,1,0,CO,majority_opinion,10000
