,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,11,5,90,5,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,21,7,86,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,31,11,82,7,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,41,13,77,10,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,51,18,69,13,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,61,17,67,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,71,25,59,16,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,81,31,52,17,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,91,33,48,19,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,101,34,42,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,111,36,39,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,121,39,37,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,131,40,35,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,141,43,31,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,151,46,30,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,161,46,28,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,171,46,28,26,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,181,50,25,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,191,51,24,25,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,201,54,23,23,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,211,55,21,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,221,59,17,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,231,61,15,24,0,5,5,2970,1,0,CO,majority_opinion,10000
0,100,241,62,13,25,0,5,5,2970,1,0,CO,majority_opinion,10000
