,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,11,6,89,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,21,6,89,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,31,6,89,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,41,7,88,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,51,8,87,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,61,9,86,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,71,10,85,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,81,10,84,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,91,14,80,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,101,14,80,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,111,15,79,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,121,16,78,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,131,17,77,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,141,19,75,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,151,20,74,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,161,21,73,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,171,23,70,7,0,5,5,2970,1,0,CO,discussion,10000
0,100,181,23,69,8,0,5,5,2970,1,0,CO,discussion,10000
0,100,191,23,69,8,0,5,5,2970,1,0,CO,discussion,10000
0,100,201,25,66,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,211,26,64,10,0,5,5,2970,1,0,CO,discussion,10000
0,100,221,28,62,10,0,5,5,2970,1,0,CO,discussion,10000
0,100,231,30,59,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,241,30,57,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,251,33,53,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,261,35,52,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,271,35,52,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,281,36,51,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,291,36,50,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,301,36,49,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,311,39,46,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,321,41,43,16,0,5,5,2970,1,0,CO,discussion,10000
0,100,331,42,43,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,341,45,40,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,351,45,38,17,0,5,5,2970,1,0,CO,discussion,10000
0,100,361,44,37,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,371,45,35,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,381,47,32,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,391,49,29,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,401,52,25,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,411,54,22,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,421,54,22,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,431,58,19,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,441,61,17,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,451,62,16,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,461,63,15,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,471,64,14,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,481,65,14,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,491,65,14,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,501,67,14,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,511,70,12,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,521,70,12,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,531,71,11,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,541,72,10,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,551,70,10,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,561,69,10,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,571,70,8,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,581,69,8,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,591,70,7,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,601,71,6,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,611,71,6,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,621,73,5,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,631,73,5,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,641,73,4,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,651,73,3,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,661,73,3,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,671,74,2,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,681,74,2,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,691,74,2,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,701,76,2,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,711,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,721,80,2,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,731,80,2,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,741,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,751,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,761,78,2,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,771,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,781,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,791,79,2,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,801,80,2,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,811,80,2,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,821,80,2,18,0,5,5,2970,1,0,CO,discussion,10000
