,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,6,89,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,11,8,87,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,21,8,86,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,31,8,86,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,41,9,85,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,51,11,83,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,61,11,83,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,71,11,82,7,0,5,5,2970,1,0,CO,discussion,10000
0,100,81,14,77,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,91,16,75,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,101,17,74,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,111,17,73,10,0,5,5,2970,1,0,CO,discussion,10000
0,100,121,18,72,10,0,5,5,2970,1,0,CO,discussion,10000
0,100,131,20,69,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,141,20,69,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,151,21,68,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,161,23,66,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,171,24,65,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,181,26,62,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,191,29,58,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,201,30,57,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,211,32,55,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,221,33,55,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,231,33,55,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,241,33,53,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,251,33,53,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,261,33,53,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,271,33,52,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,281,34,49,17,0,5,5,2970,1,0,CO,discussion,10000
0,100,291,36,47,17,0,5,5,2970,1,0,CO,discussion,10000
0,100,301,36,46,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,311,38,45,17,0,5,5,2970,1,0,CO,discussion,10000
