,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,11,5,88,7,0,5,5,2970,1,0,CO,discussion,10000
0,100,21,5,88,7,0,5,5,2970,1,0,CO,discussion,10000
0,100,31,5,87,8,0,5,5,2970,1,0,CO,discussion,10000
0,100,41,5,87,8,0,5,5,2970,1,0,CO,discussion,10000
0,100,51,5,86,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,61,5,86,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,71,7,83,10,0,5,5,2970,1,0,CO,discussion,10000
0,100,81,8,81,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,91,8,80,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,101,9,79,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,111,10,76,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,121,11,76,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,131,11,76,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,141,13,73,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,151,13,72,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,161,14,69,17,0,5,5,2970,1,0,CO,discussion,10000
0,100,171,15,66,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,181,16,64,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,191,17,60,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,201,17,59,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,211,18,58,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,221,19,54,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,231,19,51,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,241,20,50,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,251,23,47,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,261,25,45,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,271,27,43,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,281,28,41,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,291,29,40,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,301,32,36,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,311,32,32,36,0,5,5,2970,1,0,CO,discussion,10000
0,100,321,35,28,37,0,5,5,2970,1,0,CO,discussion,10000
0,100,331,37,25,38,0,5,5,2970,1,0,CO,discussion,10000
0,100,341,38,24,38,0,5,5,2970,1,0,CO,discussion,10000
0,100,351,39,23,38,0,5,5,2970,1,0,CO,discussion,10000
0,100,361,41,20,39,0,5,5,2970,1,0,CO,discussion,10000
0,100,371,41,20,39,0,5,5,2970,1,0,CO,discussion,10000
0,100,381,40,20,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,391,41,19,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,401,41,18,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,411,41,17,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,421,43,14,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,431,45,14,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,441,48,13,39,0,5,5,2970,1,0,CO,discussion,10000
0,100,451,50,12,38,0,5,5,2970,1,0,CO,discussion,10000
0,100,461,51,12,37,0,5,5,2970,1,0,CO,discussion,10000
0,100,471,50,11,39,0,5,5,2970,1,0,CO,discussion,10000
0,100,481,48,10,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,491,46,9,45,0,5,5,2970,1,0,CO,discussion,10000
0,100,501,49,9,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,511,50,8,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,521,49,8,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,531,49,7,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,541,49,7,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,551,53,6,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,561,53,6,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,571,53,5,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,581,54,4,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,591,55,3,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,601,55,3,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,611,56,3,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,621,57,3,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,631,59,3,38,0,5,5,2970,1,0,CO,discussion,10000
0,100,641,60,3,37,0,5,5,2970,1,0,CO,discussion,10000
0,100,651,62,2,36,0,5,5,2970,1,0,CO,discussion,10000
0,100,661,63,2,35,0,5,5,2970,1,0,CO,discussion,10000
0,100,671,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,681,66,2,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,691,66,2,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,701,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,711,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,721,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,731,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,741,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,751,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,761,66,2,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,771,66,2,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,781,64,2,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,791,65,2,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,801,64,2,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,811,66,2,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,821,68,2,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,831,70,1,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,841,71,1,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,851,71,1,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,861,71,1,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,871,69,1,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,881,70,1,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,891,70,1,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,901,70,1,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,911,72,1,27,0,5,5,2970,1,0,CO,discussion,10000
