,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,5,90,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,11,5,89,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,21,6,87,7,0,5,5,2970,1,0,CO,discussion,10000
0,100,31,6,85,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,41,7,80,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,51,9,79,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,61,9,78,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,71,10,75,15,0,5,5,2970,1,0,CO,discussion,10000
0,100,81,11,73,16,0,5,5,2970,1,0,CO,discussion,10000
0,100,91,11,70,19,0,5,5,2970,1,0,CO,discussion,10000
0,100,101,11,68,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,111,11,65,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,121,12,64,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,131,14,61,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,141,15,59,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,151,16,59,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,161,16,58,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,171,18,56,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,181,22,51,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,191,23,50,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,201,24,48,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,211,24,48,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,221,23,45,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,231,25,45,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,241,24,45,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,251,25,43,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,261,26,43,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,271,27,42,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,281,30,39,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,291,33,37,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,301,34,35,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,311,35,33,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,321,36,32,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,331,38,30,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,341,41,27,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,351,40,25,35,0,5,5,2970,1,0,CO,discussion,10000
0,100,361,42,24,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,371,44,21,35,0,5,5,2970,1,0,CO,discussion,10000
0,100,381,46,18,36,0,5,5,2970,1,0,CO,discussion,10000
0,100,391,48,18,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,401,51,18,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,411,54,15,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,421,55,14,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,431,57,13,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,441,57,13,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,451,58,12,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,461,58,10,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,471,57,10,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,481,59,8,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,491,62,5,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,501,62,5,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,511,62,5,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,521,64,4,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,531,64,4,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,541,64,4,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,551,63,4,33,0,5,5,2970,1,0,CO,discussion,10000
0,100,561,65,4,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,571,67,4,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,581,65,4,31,0,5,5,2970,1,0,CO,discussion,10000
0,100,591,66,4,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,601,67,4,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,611,67,3,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,621,68,3,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,631,67,3,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,641,67,3,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,651,68,2,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,661,69,2,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,671,68,2,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,681,68,2,30,0,5,5,2970,1,0,CO,discussion,10000
0,100,691,69,2,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,701,70,2,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,711,71,2,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,721,70,2,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,731,69,2,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,741,69,2,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,751,70,2,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,761,70,2,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,771,71,2,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,781,73,2,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,791,75,2,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,801,75,2,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,811,74,2,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,821,73,1,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,831,74,1,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,841,74,1,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,851,74,1,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,861,75,1,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,871,75,1,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,881,75,1,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,891,76,1,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,901,76,1,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,911,76,1,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,921,75,1,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,931,76,1,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,941,79,1,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,951,79,1,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,961,78,1,21,0,5,5,2970,1,0,CO,discussion,10000
0,100,971,79,1,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,981,78,0,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,991,78,0,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,1001,78,0,22,0,5,5,2970,1,0,CO,discussion,10000
