,#agents,current step,#positives,#neutrals,#negatives,#isolates,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,2,6,89,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,11,7,88,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,21,9,86,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,31,10,85,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,41,10,85,5,0,5,5,2970,1,0,CO,discussion,10000
0,100,51,10,84,6,0,5,5,2970,1,0,CO,discussion,10000
0,100,61,10,82,8,0,5,5,2970,1,0,CO,discussion,10000
0,100,71,10,81,9,0,5,5,2970,1,0,CO,discussion,10000
0,100,81,11,78,11,0,5,5,2970,1,0,CO,discussion,10000
0,100,91,11,77,12,0,5,5,2970,1,0,CO,discussion,10000
0,100,101,11,76,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,111,11,76,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,121,12,75,13,0,5,5,2970,1,0,CO,discussion,10000
0,100,131,13,73,14,0,5,5,2970,1,0,CO,discussion,10000
0,100,141,14,70,16,0,5,5,2970,1,0,CO,discussion,10000
0,100,151,14,68,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,161,14,68,18,0,5,5,2970,1,0,CO,discussion,10000
0,100,171,15,65,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,181,15,65,20,0,5,5,2970,1,0,CO,discussion,10000
0,100,191,16,62,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,201,16,62,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,211,16,62,22,0,5,5,2970,1,0,CO,discussion,10000
0,100,221,17,60,23,0,5,5,2970,1,0,CO,discussion,10000
0,100,231,19,57,24,0,5,5,2970,1,0,CO,discussion,10000
0,100,241,19,56,25,0,5,5,2970,1,0,CO,discussion,10000
0,100,251,20,54,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,261,20,54,26,0,5,5,2970,1,0,CO,discussion,10000
0,100,271,20,53,27,0,5,5,2970,1,0,CO,discussion,10000
0,100,281,20,52,28,0,5,5,2970,1,0,CO,discussion,10000
0,100,291,22,49,29,0,5,5,2970,1,0,CO,discussion,10000
0,100,301,21,47,32,0,5,5,2970,1,0,CO,discussion,10000
0,100,311,22,44,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,321,23,43,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,331,25,41,34,0,5,5,2970,1,0,CO,discussion,10000
0,100,341,27,36,37,0,5,5,2970,1,0,CO,discussion,10000
0,100,351,29,31,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,361,29,31,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,371,29,29,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,381,30,26,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,391,32,25,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,401,32,24,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,411,34,22,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,421,35,21,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,431,38,21,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,441,38,21,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,451,39,19,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,461,42,15,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,471,44,14,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,481,46,13,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,491,48,9,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,501,47,9,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,511,49,7,44,0,5,5,2970,1,0,CO,discussion,10000
0,100,521,51,7,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,531,50,7,43,0,5,5,2970,1,0,CO,discussion,10000
0,100,541,51,7,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,551,52,6,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,561,52,6,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,571,54,5,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,581,53,5,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,591,54,5,41,0,5,5,2970,1,0,CO,discussion,10000
0,100,601,55,5,40,0,5,5,2970,1,0,CO,discussion,10000
0,100,611,54,4,42,0,5,5,2970,1,0,CO,discussion,10000
0,100,621,56,4,40,0,5,5,2970,1,0,CO,discussion,10000
