,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,182,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,183,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,184,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,185,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,186,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,187,11,82,7,5,5,200,1,0,SYO,simple,1500
0,100,188,11,81,8,5,5,200,1,0,SYO,simple,1500
0,100,189,11,81,8,5,5,200,1,0,SYO,simple,1500
0,100,190,11,81,8,5,5,200,1,0,SYO,simple,1500
0,100,191,11,81,8,5,5,200,1,0,SYO,simple,1500
0,100,192,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,193,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,194,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,195,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,196,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,197,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,198,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,199,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,200,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,201,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,202,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,203,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,204,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,205,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,206,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,207,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,208,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,209,12,80,8,5,5,200,1,0,SYO,simple,1500
0,100,210,13,79,8,5,5,200,1,0,SYO,simple,1500
0,100,211,13,79,8,5,5,200,1,0,SYO,simple,1500
0,100,212,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,213,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,214,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,215,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,216,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,217,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,218,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,219,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,220,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,221,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,222,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,223,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,224,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,225,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,226,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,227,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,228,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,229,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,230,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,231,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,232,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,233,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,234,13,78,9,5,5,200,1,0,SYO,simple,1500
0,100,235,13,77,10,5,5,200,1,0,SYO,simple,1500
0,100,236,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,237,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,238,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,239,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,240,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,241,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,242,13,76,11,5,5,200,1,0,SYO,simple,1500
0,100,243,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,244,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,245,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,246,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,247,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,248,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,249,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,250,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,251,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,252,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,253,14,75,11,5,5,200,1,0,SYO,simple,1500
0,100,254,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,255,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,256,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,257,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,258,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,259,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,260,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,261,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,262,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,263,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,264,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,265,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,266,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,267,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,268,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,269,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,270,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,271,15,74,11,5,5,200,1,0,SYO,simple,1500
0,100,272,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,273,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,274,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,275,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,276,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,277,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,278,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,279,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,280,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,281,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,282,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,283,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,284,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,285,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,286,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,287,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,288,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,289,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,290,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,291,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,292,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,293,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,294,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,295,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,296,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,297,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,298,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,299,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,300,15,73,12,5,5,200,1,0,SYO,simple,1500
0,100,301,16,72,12,5,5,200,1,0,SYO,simple,1500
0,100,302,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,303,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,304,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,305,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,306,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,307,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,308,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,309,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,310,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,311,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,312,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,313,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,314,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,315,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,316,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,317,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,318,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,319,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,320,16,71,13,5,5,200,1,0,SYO,simple,1500
0,100,321,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,322,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,323,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,324,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,325,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,326,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,327,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,328,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,329,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,330,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,331,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,332,16,70,14,5,5,200,1,0,SYO,simple,1500
0,100,333,17,69,14,5,5,200,1,0,SYO,simple,1500
0,100,334,17,69,14,5,5,200,1,0,SYO,simple,1500
0,100,335,17,69,14,5,5,200,1,0,SYO,simple,1500
0,100,336,18,68,14,5,5,200,1,0,SYO,simple,1500
0,100,337,18,67,15,5,5,200,1,0,SYO,simple,1500
0,100,338,18,66,16,5,5,200,1,0,SYO,simple,1500
0,100,339,18,66,16,5,5,200,1,0,SYO,simple,1500
0,100,340,18,66,16,5,5,200,1,0,SYO,simple,1500
0,100,341,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,342,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,343,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,344,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,345,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,346,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,347,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,348,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,349,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,350,18,65,17,5,5,200,1,0,SYO,simple,1500
0,100,351,19,64,17,5,5,200,1,0,SYO,simple,1500
0,100,352,19,64,17,5,5,200,1,0,SYO,simple,1500
0,100,353,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,354,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,355,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,356,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,357,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,358,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,359,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,360,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,361,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,362,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,363,19,63,18,5,5,200,1,0,SYO,simple,1500
0,100,364,20,62,18,5,5,200,1,0,SYO,simple,1500
0,100,365,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,366,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,367,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,368,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,369,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,370,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,371,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,372,21,61,18,5,5,200,1,0,SYO,simple,1500
0,100,373,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,374,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,375,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,376,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,377,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,378,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,379,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,380,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,381,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,382,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,383,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,384,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,385,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,386,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,387,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,388,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,389,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,390,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,391,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,392,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,393,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,394,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,395,22,60,18,5,5,200,1,0,SYO,simple,1500
0,100,396,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,397,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,398,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,399,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,400,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,401,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,402,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,403,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,404,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,405,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,406,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,407,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,408,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,409,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,410,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,411,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,412,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,413,23,60,17,5,5,200,1,0,SYO,simple,1500
0,100,414,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,415,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,416,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,417,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,418,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,419,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,420,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,421,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,422,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,423,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,424,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,425,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,426,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,427,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,428,24,59,17,5,5,200,1,0,SYO,simple,1500
0,100,429,25,59,16,5,5,200,1,0,SYO,simple,1500
0,100,430,25,59,16,5,5,200,1,0,SYO,simple,1500
0,100,431,26,59,15,5,5,200,1,0,SYO,simple,1500
0,100,432,26,58,16,5,5,200,1,0,SYO,simple,1500
0,100,433,26,58,16,5,5,200,1,0,SYO,simple,1500
