,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,74,8,81,11,5,5,200,1,0,CO,discussion,1500
0,100,75,8,81,11,5,5,200,1,0,CO,discussion,1500
0,100,76,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,77,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,78,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,79,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,80,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,81,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,82,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,83,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,84,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,85,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,86,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,87,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,88,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,89,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,90,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,91,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,92,8,80,12,5,5,200,1,0,CO,discussion,1500
0,100,93,9,79,12,5,5,200,1,0,CO,discussion,1500
0,100,94,10,78,12,5,5,200,1,0,CO,discussion,1500
0,100,95,10,78,12,5,5,200,1,0,CO,discussion,1500
0,100,96,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,97,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,98,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,99,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,100,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,101,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,102,11,77,12,5,5,200,1,0,CO,discussion,1500
0,100,103,11,76,13,5,5,200,1,0,CO,discussion,1500
0,100,104,11,76,13,5,5,200,1,0,CO,discussion,1500
0,100,105,12,75,13,5,5,200,1,0,CO,discussion,1500
0,100,106,12,75,13,5,5,200,1,0,CO,discussion,1500
0,100,107,12,75,13,5,5,200,1,0,CO,discussion,1500
0,100,108,13,74,13,5,5,200,1,0,CO,discussion,1500
0,100,109,13,74,13,5,5,200,1,0,CO,discussion,1500
0,100,110,13,74,13,5,5,200,1,0,CO,discussion,1500
0,100,111,13,74,13,5,5,200,1,0,CO,discussion,1500
0,100,112,13,74,13,5,5,200,1,0,CO,discussion,1500
0,100,113,13,73,14,5,5,200,1,0,CO,discussion,1500
0,100,114,13,73,14,5,5,200,1,0,CO,discussion,1500
0,100,115,13,73,14,5,5,200,1,0,CO,discussion,1500
0,100,116,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,117,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,118,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,119,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,120,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,121,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,122,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,123,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,124,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,125,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,126,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,127,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,128,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,129,13,72,15,5,5,200,1,0,CO,discussion,1500
0,100,130,14,71,15,5,5,200,1,0,CO,discussion,1500
0,100,131,14,71,15,5,5,200,1,0,CO,discussion,1500
0,100,132,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,133,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,134,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,135,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,136,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,137,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,138,15,70,15,5,5,200,1,0,CO,discussion,1500
0,100,139,16,69,15,5,5,200,1,0,CO,discussion,1500
0,100,140,16,69,15,5,5,200,1,0,CO,discussion,1500
0,100,141,16,69,15,5,5,200,1,0,CO,discussion,1500
0,100,142,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,143,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,144,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,145,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,146,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,147,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,148,16,68,16,5,5,200,1,0,CO,discussion,1500
0,100,149,17,67,16,5,5,200,1,0,CO,discussion,1500
0,100,150,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,151,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,152,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,153,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,154,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,155,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,156,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,157,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,158,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,159,18,67,15,5,5,200,1,0,CO,discussion,1500
0,100,160,18,66,16,5,5,200,1,0,CO,discussion,1500
0,100,161,18,66,16,5,5,200,1,0,CO,discussion,1500
0,100,162,18,66,16,5,5,200,1,0,CO,discussion,1500
0,100,163,18,66,16,5,5,200,1,0,CO,discussion,1500
0,100,164,18,65,17,5,5,200,1,0,CO,discussion,1500
0,100,165,18,65,17,5,5,200,1,0,CO,discussion,1500
0,100,166,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,167,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,168,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,169,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,170,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,171,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,172,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,173,19,64,17,5,5,200,1,0,CO,discussion,1500
0,100,174,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,175,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,176,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,177,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,178,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,179,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,180,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,181,20,63,17,5,5,200,1,0,CO,discussion,1500
0,100,182,20,62,18,5,5,200,1,0,CO,discussion,1500
0,100,183,21,61,18,5,5,200,1,0,CO,discussion,1500
0,100,184,21,60,19,5,5,200,1,0,CO,discussion,1500
0,100,185,21,59,20,5,5,200,1,0,CO,discussion,1500
0,100,186,21,59,20,5,5,200,1,0,CO,discussion,1500
0,100,187,21,59,20,5,5,200,1,0,CO,discussion,1500
0,100,188,21,59,20,5,5,200,1,0,CO,discussion,1500
0,100,189,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,190,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,191,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,192,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,193,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,194,22,58,20,5,5,200,1,0,CO,discussion,1500
0,100,195,23,57,20,5,5,200,1,0,CO,discussion,1500
0,100,196,23,56,21,5,5,200,1,0,CO,discussion,1500
0,100,197,23,56,21,5,5,200,1,0,CO,discussion,1500
0,100,198,23,56,21,5,5,200,1,0,CO,discussion,1500
0,100,199,23,56,21,5,5,200,1,0,CO,discussion,1500
0,100,200,23,56,21,5,5,200,1,0,CO,discussion,1500
0,100,201,24,55,21,5,5,200,1,0,CO,discussion,1500
0,100,202,24,55,21,5,5,200,1,0,CO,discussion,1500
0,100,203,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,204,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,205,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,206,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,207,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,208,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,209,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,210,24,54,22,5,5,200,1,0,CO,discussion,1500
0,100,211,25,53,22,5,5,200,1,0,CO,discussion,1500
0,100,212,25,53,22,5,5,200,1,0,CO,discussion,1500
0,100,213,25,52,23,5,5,200,1,0,CO,discussion,1500
0,100,214,25,52,23,5,5,200,1,0,CO,discussion,1500
0,100,215,25,52,23,5,5,200,1,0,CO,discussion,1500
0,100,216,26,51,23,5,5,200,1,0,CO,discussion,1500
0,100,217,26,51,23,5,5,200,1,0,CO,discussion,1500
0,100,218,26,51,23,5,5,200,1,0,CO,discussion,1500
0,100,219,26,51,23,5,5,200,1,0,CO,discussion,1500
0,100,220,26,51,23,5,5,200,1,0,CO,discussion,1500
0,100,221,26,50,24,5,5,200,1,0,CO,discussion,1500
0,100,222,26,50,24,5,5,200,1,0,CO,discussion,1500
0,100,223,26,49,25,5,5,200,1,0,CO,discussion,1500
0,100,224,26,48,26,5,5,200,1,0,CO,discussion,1500
0,100,225,26,48,26,5,5,200,1,0,CO,discussion,1500
0,100,226,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,227,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,228,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,229,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,230,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,231,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,232,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,233,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,234,27,47,26,5,5,200,1,0,CO,discussion,1500
0,100,235,28,46,26,5,5,200,1,0,CO,discussion,1500
0,100,236,28,46,26,5,5,200,1,0,CO,discussion,1500
0,100,237,28,46,26,5,5,200,1,0,CO,discussion,1500
0,100,238,28,46,26,5,5,200,1,0,CO,discussion,1500
0,100,239,28,46,26,5,5,200,1,0,CO,discussion,1500
0,100,240,29,45,26,5,5,200,1,0,CO,discussion,1500
0,100,241,29,45,26,5,5,200,1,0,CO,discussion,1500
0,100,242,29,45,26,5,5,200,1,0,CO,discussion,1500
0,100,243,29,45,26,5,5,200,1,0,CO,discussion,1500
0,100,244,29,44,27,5,5,200,1,0,CO,discussion,1500
0,100,245,29,44,27,5,5,200,1,0,CO,discussion,1500
0,100,246,29,43,28,5,5,200,1,0,CO,discussion,1500
0,100,247,29,43,28,5,5,200,1,0,CO,discussion,1500
0,100,248,29,43,28,5,5,200,1,0,CO,discussion,1500
0,100,249,29,43,28,5,5,200,1,0,CO,discussion,1500
0,100,250,30,42,28,5,5,200,1,0,CO,discussion,1500
0,100,251,30,42,28,5,5,200,1,0,CO,discussion,1500
0,100,252,31,42,27,5,5,200,1,0,CO,discussion,1500
0,100,253,31,42,27,5,5,200,1,0,CO,discussion,1500
0,100,254,32,41,27,5,5,200,1,0,CO,discussion,1500
0,100,255,32,40,28,5,5,200,1,0,CO,discussion,1500
0,100,256,33,40,27,5,5,200,1,0,CO,discussion,1500
0,100,257,33,40,27,5,5,200,1,0,CO,discussion,1500
0,100,258,33,40,27,5,5,200,1,0,CO,discussion,1500
0,100,259,33,40,27,5,5,200,1,0,CO,discussion,1500
0,100,260,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,261,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,262,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,263,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,264,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,265,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,266,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,267,34,39,27,5,5,200,1,0,CO,discussion,1500
0,100,268,34,38,28,5,5,200,1,0,CO,discussion,1500
0,100,269,34,38,28,5,5,200,1,0,CO,discussion,1500
0,100,270,35,38,27,5,5,200,1,0,CO,discussion,1500
0,100,271,35,38,27,5,5,200,1,0,CO,discussion,1500
0,100,272,35,38,27,5,5,200,1,0,CO,discussion,1500
0,100,273,36,37,27,5,5,200,1,0,CO,discussion,1500
0,100,274,36,37,27,5,5,200,1,0,CO,discussion,1500
0,100,275,36,37,27,5,5,200,1,0,CO,discussion,1500
0,100,276,37,36,27,5,5,200,1,0,CO,discussion,1500
0,100,277,38,36,26,5,5,200,1,0,CO,discussion,1500
0,100,278,38,35,27,5,5,200,1,0,CO,discussion,1500
0,100,279,38,35,27,5,5,200,1,0,CO,discussion,1500
0,100,280,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,281,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,282,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,283,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,284,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,285,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,286,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,287,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,288,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,289,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,290,39,34,27,5,5,200,1,0,CO,discussion,1500
0,100,291,39,33,28,5,5,200,1,0,CO,discussion,1500
0,100,292,40,32,28,5,5,200,1,0,CO,discussion,1500
0,100,293,40,32,28,5,5,200,1,0,CO,discussion,1500
0,100,294,40,32,28,5,5,200,1,0,CO,discussion,1500
0,100,295,40,32,28,5,5,200,1,0,CO,discussion,1500
0,100,296,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,297,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,298,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,299,42,31,27,5,5,200,1,0,CO,discussion,1500
0,100,300,42,31,27,5,5,200,1,0,CO,discussion,1500
0,100,301,42,31,27,5,5,200,1,0,CO,discussion,1500
0,100,302,42,31,27,5,5,200,1,0,CO,discussion,1500
0,100,303,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,304,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,305,41,31,28,5,5,200,1,0,CO,discussion,1500
0,100,306,42,30,28,5,5,200,1,0,CO,discussion,1500
0,100,307,43,30,27,5,5,200,1,0,CO,discussion,1500
0,100,308,43,30,27,5,5,200,1,0,CO,discussion,1500
0,100,309,43,29,28,5,5,200,1,0,CO,discussion,1500
0,100,310,43,29,28,5,5,200,1,0,CO,discussion,1500
0,100,311,43,29,28,5,5,200,1,0,CO,discussion,1500
0,100,312,43,29,28,5,5,200,1,0,CO,discussion,1500
0,100,313,43,28,29,5,5,200,1,0,CO,discussion,1500
0,100,314,43,28,29,5,5,200,1,0,CO,discussion,1500
0,100,315,44,28,28,5,5,200,1,0,CO,discussion,1500
0,100,316,44,28,28,5,5,200,1,0,CO,discussion,1500
0,100,317,44,28,28,5,5,200,1,0,CO,discussion,1500
0,100,318,43,28,29,5,5,200,1,0,CO,discussion,1500
0,100,319,43,28,29,5,5,200,1,0,CO,discussion,1500
0,100,320,44,27,29,5,5,200,1,0,CO,discussion,1500
0,100,321,44,27,29,5,5,200,1,0,CO,discussion,1500
0,100,322,44,27,29,5,5,200,1,0,CO,discussion,1500
0,100,323,44,27,29,5,5,200,1,0,CO,discussion,1500
0,100,324,44,26,30,5,5,200,1,0,CO,discussion,1500
0,100,325,44,26,30,5,5,200,1,0,CO,discussion,1500
0,100,326,44,26,30,5,5,200,1,0,CO,discussion,1500
0,100,327,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,328,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,329,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,330,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,331,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,332,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,333,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,334,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,335,45,26,29,5,5,200,1,0,CO,discussion,1500
0,100,336,45,25,30,5,5,200,1,0,CO,discussion,1500
0,100,337,45,25,30,5,5,200,1,0,CO,discussion,1500
0,100,338,45,25,30,5,5,200,1,0,CO,discussion,1500
0,100,339,45,25,30,5,5,200,1,0,CO,discussion,1500
0,100,340,45,24,31,5,5,200,1,0,CO,discussion,1500
0,100,341,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,342,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,343,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,344,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,345,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,346,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,347,44,24,32,5,5,200,1,0,CO,discussion,1500
0,100,348,44,23,33,5,5,200,1,0,CO,discussion,1500
0,100,349,44,23,33,5,5,200,1,0,CO,discussion,1500
0,100,350,44,22,34,5,5,200,1,0,CO,discussion,1500
0,100,351,44,21,35,5,5,200,1,0,CO,discussion,1500
0,100,352,44,21,35,5,5,200,1,0,CO,discussion,1500
0,100,353,44,20,36,5,5,200,1,0,CO,discussion,1500
0,100,354,45,20,35,5,5,200,1,0,CO,discussion,1500
0,100,355,45,20,35,5,5,200,1,0,CO,discussion,1500
0,100,356,45,19,36,5,5,200,1,0,CO,discussion,1500
0,100,357,45,19,36,5,5,200,1,0,CO,discussion,1500
0,100,358,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,359,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,360,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,361,47,18,35,5,5,200,1,0,CO,discussion,1500
0,100,362,47,18,35,5,5,200,1,0,CO,discussion,1500
0,100,363,47,18,35,5,5,200,1,0,CO,discussion,1500
0,100,364,47,18,35,5,5,200,1,0,CO,discussion,1500
0,100,365,47,18,35,5,5,200,1,0,CO,discussion,1500
0,100,366,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,367,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,368,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,369,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,370,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,371,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,372,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,373,46,18,36,5,5,200,1,0,CO,discussion,1500
0,100,374,45,18,37,5,5,200,1,0,CO,discussion,1500
0,100,375,45,18,37,5,5,200,1,0,CO,discussion,1500
0,100,376,45,18,37,5,5,200,1,0,CO,discussion,1500
0,100,377,45,18,37,5,5,200,1,0,CO,discussion,1500
0,100,378,45,18,37,5,5,200,1,0,CO,discussion,1500
0,100,379,46,17,37,5,5,200,1,0,CO,discussion,1500
0,100,380,47,17,36,5,5,200,1,0,CO,discussion,1500
0,100,381,47,17,36,5,5,200,1,0,CO,discussion,1500
0,100,382,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,383,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,384,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,385,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,386,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,387,48,17,35,5,5,200,1,0,CO,discussion,1500
0,100,388,49,16,35,5,5,200,1,0,CO,discussion,1500
0,100,389,49,16,35,5,5,200,1,0,CO,discussion,1500
0,100,390,49,16,35,5,5,200,1,0,CO,discussion,1500
0,100,391,50,15,35,5,5,200,1,0,CO,discussion,1500
0,100,392,50,15,35,5,5,200,1,0,CO,discussion,1500
0,100,393,50,15,35,5,5,200,1,0,CO,discussion,1500
0,100,394,50,15,35,5,5,200,1,0,CO,discussion,1500
0,100,395,50,14,36,5,5,200,1,0,CO,discussion,1500
0,100,396,50,14,36,5,5,200,1,0,CO,discussion,1500
0,100,397,50,14,36,5,5,200,1,0,CO,discussion,1500
0,100,398,50,14,36,5,5,200,1,0,CO,discussion,1500
0,100,399,50,13,37,5,5,200,1,0,CO,discussion,1500
0,100,400,50,13,37,5,5,200,1,0,CO,discussion,1500
0,100,401,50,13,37,5,5,200,1,0,CO,discussion,1500
0,100,402,51,13,36,5,5,200,1,0,CO,discussion,1500
0,100,403,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,404,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,405,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,406,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,407,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,408,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,409,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,410,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,411,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,412,51,12,37,5,5,200,1,0,CO,discussion,1500
0,100,413,52,12,36,5,5,200,1,0,CO,discussion,1500
0,100,414,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,415,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,416,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,417,53,11,36,5,5,200,1,0,CO,discussion,1500
0,100,418,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,419,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,420,52,11,37,5,5,200,1,0,CO,discussion,1500
0,100,421,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,422,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,423,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,424,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,425,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,426,51,11,38,5,5,200,1,0,CO,discussion,1500
0,100,427,52,10,38,5,5,200,1,0,CO,discussion,1500
0,100,428,53,10,37,5,5,200,1,0,CO,discussion,1500
0,100,429,53,10,37,5,5,200,1,0,CO,discussion,1500
0,100,430,53,9,38,5,5,200,1,0,CO,discussion,1500
0,100,431,53,9,38,5,5,200,1,0,CO,discussion,1500
0,100,432,54,9,37,5,5,200,1,0,CO,discussion,1500
0,100,433,54,9,37,5,5,200,1,0,CO,discussion,1500
