,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,156,11,65,24,5,5,200,1,0,random,discussion,1500
0,100,157,11,65,24,5,5,200,1,0,random,discussion,1500
0,100,158,11,65,24,5,5,200,1,0,random,discussion,1500
0,100,159,11,65,24,5,5,200,1,0,random,discussion,1500
0,100,160,10,65,25,5,5,200,1,0,random,discussion,1500
0,100,161,10,65,25,5,5,200,1,0,random,discussion,1500
0,100,162,10,65,25,5,5,200,1,0,random,discussion,1500
0,100,163,11,64,25,5,5,200,1,0,random,discussion,1500
0,100,164,11,64,25,5,5,200,1,0,random,discussion,1500
0,100,165,11,64,25,5,5,200,1,0,random,discussion,1500
0,100,166,12,63,25,5,5,200,1,0,random,discussion,1500
0,100,167,12,63,25,5,5,200,1,0,random,discussion,1500
0,100,168,12,63,25,5,5,200,1,0,random,discussion,1500
0,100,169,12,63,25,5,5,200,1,0,random,discussion,1500
0,100,170,12,62,26,5,5,200,1,0,random,discussion,1500
0,100,171,12,62,26,5,5,200,1,0,random,discussion,1500
0,100,172,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,173,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,174,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,175,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,176,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,177,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,178,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,179,12,61,27,5,5,200,1,0,random,discussion,1500
0,100,180,12,60,28,5,5,200,1,0,random,discussion,1500
0,100,181,12,60,28,5,5,200,1,0,random,discussion,1500
0,100,182,12,60,28,5,5,200,1,0,random,discussion,1500
0,100,183,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,184,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,185,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,186,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,187,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,188,12,59,29,5,5,200,1,0,random,discussion,1500
0,100,189,12,58,30,5,5,200,1,0,random,discussion,1500
0,100,190,12,57,31,5,5,200,1,0,random,discussion,1500
0,100,191,12,57,31,5,5,200,1,0,random,discussion,1500
0,100,192,12,57,31,5,5,200,1,0,random,discussion,1500
0,100,193,12,57,31,5,5,200,1,0,random,discussion,1500
0,100,194,12,57,31,5,5,200,1,0,random,discussion,1500
0,100,195,12,56,32,5,5,200,1,0,random,discussion,1500
0,100,196,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,197,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,198,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,199,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,200,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,201,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,202,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,203,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,204,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,205,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,206,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,207,13,56,31,5,5,200,1,0,random,discussion,1500
0,100,208,13,55,32,5,5,200,1,0,random,discussion,1500
0,100,209,13,55,32,5,5,200,1,0,random,discussion,1500
0,100,210,14,54,32,5,5,200,1,0,random,discussion,1500
0,100,211,14,54,32,5,5,200,1,0,random,discussion,1500
0,100,212,14,54,32,5,5,200,1,0,random,discussion,1500
0,100,213,14,54,32,5,5,200,1,0,random,discussion,1500
0,100,214,14,54,32,5,5,200,1,0,random,discussion,1500
0,100,215,14,53,33,5,5,200,1,0,random,discussion,1500
0,100,216,14,53,33,5,5,200,1,0,random,discussion,1500
0,100,217,14,52,34,5,5,200,1,0,random,discussion,1500
0,100,218,14,52,34,5,5,200,1,0,random,discussion,1500
0,100,219,15,52,33,5,5,200,1,0,random,discussion,1500
0,100,220,15,51,34,5,5,200,1,0,random,discussion,1500
0,100,221,15,50,35,5,5,200,1,0,random,discussion,1500
0,100,222,15,50,35,5,5,200,1,0,random,discussion,1500
0,100,223,15,50,35,5,5,200,1,0,random,discussion,1500
0,100,224,16,49,35,5,5,200,1,0,random,discussion,1500
0,100,225,16,49,35,5,5,200,1,0,random,discussion,1500
0,100,226,16,48,36,5,5,200,1,0,random,discussion,1500
0,100,227,17,48,35,5,5,200,1,0,random,discussion,1500
0,100,228,17,48,35,5,5,200,1,0,random,discussion,1500
0,100,229,17,47,36,5,5,200,1,0,random,discussion,1500
0,100,230,17,46,37,5,5,200,1,0,random,discussion,1500
0,100,231,17,46,37,5,5,200,1,0,random,discussion,1500
0,100,232,17,46,37,5,5,200,1,0,random,discussion,1500
0,100,233,18,45,37,5,5,200,1,0,random,discussion,1500
0,100,234,18,45,37,5,5,200,1,0,random,discussion,1500
0,100,235,18,45,37,5,5,200,1,0,random,discussion,1500
0,100,236,18,44,38,5,5,200,1,0,random,discussion,1500
0,100,237,18,44,38,5,5,200,1,0,random,discussion,1500
0,100,238,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,239,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,240,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,241,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,242,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,243,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,244,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,245,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,246,18,43,39,5,5,200,1,0,random,discussion,1500
0,100,247,19,42,39,5,5,200,1,0,random,discussion,1500
0,100,248,19,42,39,5,5,200,1,0,random,discussion,1500
0,100,249,20,41,39,5,5,200,1,0,random,discussion,1500
0,100,250,20,41,39,5,5,200,1,0,random,discussion,1500
0,100,251,21,41,38,5,5,200,1,0,random,discussion,1500
0,100,252,21,41,38,5,5,200,1,0,random,discussion,1500
0,100,253,21,41,38,5,5,200,1,0,random,discussion,1500
0,100,254,22,40,38,5,5,200,1,0,random,discussion,1500
0,100,255,22,40,38,5,5,200,1,0,random,discussion,1500
0,100,256,22,40,38,5,5,200,1,0,random,discussion,1500
0,100,257,23,40,37,5,5,200,1,0,random,discussion,1500
0,100,258,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,259,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,260,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,261,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,262,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,263,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,264,24,40,36,5,5,200,1,0,random,discussion,1500
0,100,265,25,39,36,5,5,200,1,0,random,discussion,1500
0,100,266,25,39,36,5,5,200,1,0,random,discussion,1500
0,100,267,25,39,36,5,5,200,1,0,random,discussion,1500
0,100,268,25,39,36,5,5,200,1,0,random,discussion,1500
0,100,269,26,38,36,5,5,200,1,0,random,discussion,1500
0,100,270,26,38,36,5,5,200,1,0,random,discussion,1500
0,100,271,26,38,36,5,5,200,1,0,random,discussion,1500
0,100,272,26,38,36,5,5,200,1,0,random,discussion,1500
0,100,273,25,38,37,5,5,200,1,0,random,discussion,1500
0,100,274,25,38,37,5,5,200,1,0,random,discussion,1500
0,100,275,25,38,37,5,5,200,1,0,random,discussion,1500
0,100,276,25,37,38,5,5,200,1,0,random,discussion,1500
0,100,277,25,37,38,5,5,200,1,0,random,discussion,1500
0,100,278,25,37,38,5,5,200,1,0,random,discussion,1500
0,100,279,25,37,38,5,5,200,1,0,random,discussion,1500
0,100,280,25,36,39,5,5,200,1,0,random,discussion,1500
0,100,281,25,36,39,5,5,200,1,0,random,discussion,1500
0,100,282,25,36,39,5,5,200,1,0,random,discussion,1500
0,100,283,25,35,40,5,5,200,1,0,random,discussion,1500
0,100,284,25,35,40,5,5,200,1,0,random,discussion,1500
0,100,285,25,35,40,5,5,200,1,0,random,discussion,1500
0,100,286,26,35,39,5,5,200,1,0,random,discussion,1500
0,100,287,26,35,39,5,5,200,1,0,random,discussion,1500
0,100,288,26,35,39,5,5,200,1,0,random,discussion,1500
0,100,289,26,35,39,5,5,200,1,0,random,discussion,1500
0,100,290,26,35,39,5,5,200,1,0,random,discussion,1500
0,100,291,26,34,40,5,5,200,1,0,random,discussion,1500
0,100,292,25,34,41,5,5,200,1,0,random,discussion,1500
0,100,293,25,34,41,5,5,200,1,0,random,discussion,1500
0,100,294,25,34,41,5,5,200,1,0,random,discussion,1500
0,100,295,24,34,42,5,5,200,1,0,random,discussion,1500
0,100,296,24,34,42,5,5,200,1,0,random,discussion,1500
0,100,297,24,33,43,5,5,200,1,0,random,discussion,1500
0,100,298,23,33,44,5,5,200,1,0,random,discussion,1500
0,100,299,23,33,44,5,5,200,1,0,random,discussion,1500
0,100,300,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,301,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,302,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,303,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,304,23,32,45,5,5,200,1,0,random,discussion,1500
0,100,305,23,32,45,5,5,200,1,0,random,discussion,1500
0,100,306,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,307,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,308,24,32,44,5,5,200,1,0,random,discussion,1500
0,100,309,23,32,45,5,5,200,1,0,random,discussion,1500
0,100,310,23,32,45,5,5,200,1,0,random,discussion,1500
0,100,311,23,31,46,5,5,200,1,0,random,discussion,1500
0,100,312,23,31,46,5,5,200,1,0,random,discussion,1500
0,100,313,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,314,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,315,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,316,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,317,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,318,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,319,23,30,47,5,5,200,1,0,random,discussion,1500
0,100,320,24,29,47,5,5,200,1,0,random,discussion,1500
0,100,321,24,29,47,5,5,200,1,0,random,discussion,1500
0,100,322,25,29,46,5,5,200,1,0,random,discussion,1500
0,100,323,25,28,47,5,5,200,1,0,random,discussion,1500
0,100,324,25,28,47,5,5,200,1,0,random,discussion,1500
0,100,325,25,28,47,5,5,200,1,0,random,discussion,1500
0,100,326,24,28,48,5,5,200,1,0,random,discussion,1500
0,100,327,23,28,49,5,5,200,1,0,random,discussion,1500
0,100,328,23,28,49,5,5,200,1,0,random,discussion,1500
0,100,329,23,28,49,5,5,200,1,0,random,discussion,1500
0,100,330,23,28,49,5,5,200,1,0,random,discussion,1500
0,100,331,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,332,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,333,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,334,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,335,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,336,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,337,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,338,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,339,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,340,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,341,23,27,50,5,5,200,1,0,random,discussion,1500
0,100,342,23,26,51,5,5,200,1,0,random,discussion,1500
0,100,343,23,26,51,5,5,200,1,0,random,discussion,1500
0,100,344,23,25,52,5,5,200,1,0,random,discussion,1500
0,100,345,23,25,52,5,5,200,1,0,random,discussion,1500
0,100,346,24,24,52,5,5,200,1,0,random,discussion,1500
0,100,347,23,24,53,5,5,200,1,0,random,discussion,1500
0,100,348,23,24,53,5,5,200,1,0,random,discussion,1500
0,100,349,23,24,53,5,5,200,1,0,random,discussion,1500
0,100,350,24,24,52,5,5,200,1,0,random,discussion,1500
0,100,351,24,24,52,5,5,200,1,0,random,discussion,1500
0,100,352,24,24,52,5,5,200,1,0,random,discussion,1500
0,100,353,25,24,51,5,5,200,1,0,random,discussion,1500
0,100,354,25,24,51,5,5,200,1,0,random,discussion,1500
0,100,355,26,24,50,5,5,200,1,0,random,discussion,1500
0,100,356,27,24,49,5,5,200,1,0,random,discussion,1500
0,100,357,27,24,49,5,5,200,1,0,random,discussion,1500
0,100,358,27,24,49,5,5,200,1,0,random,discussion,1500
0,100,359,27,24,49,5,5,200,1,0,random,discussion,1500
0,100,360,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,361,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,362,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,363,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,364,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,365,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,366,28,23,49,5,5,200,1,0,random,discussion,1500
0,100,367,29,23,48,5,5,200,1,0,random,discussion,1500
0,100,368,29,23,48,5,5,200,1,0,random,discussion,1500
0,100,369,29,23,48,5,5,200,1,0,random,discussion,1500
0,100,370,29,23,48,5,5,200,1,0,random,discussion,1500
0,100,371,30,22,48,5,5,200,1,0,random,discussion,1500
0,100,372,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,373,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,374,30,22,48,5,5,200,1,0,random,discussion,1500
0,100,375,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,376,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,377,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,378,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,379,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,380,28,22,50,5,5,200,1,0,random,discussion,1500
0,100,381,28,22,50,5,5,200,1,0,random,discussion,1500
0,100,382,28,22,50,5,5,200,1,0,random,discussion,1500
0,100,383,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,384,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,385,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,386,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,387,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,388,29,22,49,5,5,200,1,0,random,discussion,1500
0,100,389,28,22,50,5,5,200,1,0,random,discussion,1500
0,100,390,29,21,50,5,5,200,1,0,random,discussion,1500
0,100,391,29,21,50,5,5,200,1,0,random,discussion,1500
0,100,392,29,21,50,5,5,200,1,0,random,discussion,1500
0,100,393,29,21,50,5,5,200,1,0,random,discussion,1500
0,100,394,29,21,50,5,5,200,1,0,random,discussion,1500
0,100,395,30,20,50,5,5,200,1,0,random,discussion,1500
0,100,396,30,19,51,5,5,200,1,0,random,discussion,1500
0,100,397,30,19,51,5,5,200,1,0,random,discussion,1500
0,100,398,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,399,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,400,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,401,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,402,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,403,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,404,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,405,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,406,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,407,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,408,31,18,51,5,5,200,1,0,random,discussion,1500
0,100,409,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,410,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,411,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,412,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,413,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,414,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,415,30,18,52,5,5,200,1,0,random,discussion,1500
0,100,416,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,417,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,418,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,419,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,420,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,421,31,17,52,5,5,200,1,0,random,discussion,1500
0,100,422,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,423,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,424,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,425,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,426,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,427,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,428,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,429,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,430,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,431,31,16,53,5,5,200,1,0,random,discussion,1500
0,100,432,32,16,52,5,5,200,1,0,random,discussion,1500
0,100,433,32,16,52,5,5,200,1,0,random,discussion,1500
0,100,434,32,16,52,5,5,200,1,0,random,discussion,1500
0,100,435,33,16,51,5,5,200,1,0,random,discussion,1500
0,100,436,33,16,51,5,5,200,1,0,random,discussion,1500
0,100,437,33,16,51,5,5,200,1,0,random,discussion,1500
0,100,438,33,16,51,5,5,200,1,0,random,discussion,1500
0,100,439,33,15,52,5,5,200,1,0,random,discussion,1500
0,100,440,33,15,52,5,5,200,1,0,random,discussion,1500
0,100,441,33,15,52,5,5,200,1,0,random,discussion,1500
0,100,442,33,15,52,5,5,200,1,0,random,discussion,1500
0,100,443,34,14,52,5,5,200,1,0,random,discussion,1500
0,100,444,34,14,52,5,5,200,1,0,random,discussion,1500
0,100,445,34,14,52,5,5,200,1,0,random,discussion,1500
0,100,446,34,14,52,5,5,200,1,0,random,discussion,1500
0,100,447,34,14,52,5,5,200,1,0,random,discussion,1500
