,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,27,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,28,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,29,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,30,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,31,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,32,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,33,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,34,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,35,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,36,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,37,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,38,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,39,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,40,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,41,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,42,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,43,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,44,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,45,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,46,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,47,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,48,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,49,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,50,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,51,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,52,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,53,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,54,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,55,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,56,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,57,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,58,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,59,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,60,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,61,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,62,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,63,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,64,5,90,5,5,5,200,1,0,CO,majority_opinion,1500
0,100,65,5,89,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,66,5,89,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,67,5,89,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,68,5,89,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,69,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,70,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,71,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,72,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,73,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,74,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,75,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,76,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,77,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,78,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,79,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,80,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,81,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,82,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,83,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,84,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,85,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,86,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,87,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,88,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,89,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,90,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,91,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,92,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,93,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,94,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,95,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,96,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,97,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,98,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,99,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,100,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,101,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,102,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,103,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,104,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,105,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,106,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,107,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,108,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,109,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,110,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,111,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,112,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,113,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,114,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,115,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,116,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,117,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,118,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,119,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,120,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,121,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,122,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,123,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,124,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,125,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,126,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,127,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,128,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,129,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,130,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,131,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,132,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,133,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,134,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,135,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,136,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,137,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,138,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,139,6,88,6,5,5,200,1,0,CO,majority_opinion,1500
0,100,140,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,141,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,142,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,143,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,144,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,145,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,146,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,147,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,148,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,149,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,150,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,151,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,152,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,153,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,154,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,155,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,156,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,157,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,158,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,159,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,160,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,161,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,162,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,163,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,164,6,87,7,5,5,200,1,0,CO,majority_opinion,1500
0,100,165,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,166,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,167,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,168,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,169,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,170,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,171,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,172,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,173,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,174,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,175,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,176,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,177,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,178,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,179,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,180,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,181,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,182,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,183,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,184,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,185,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,186,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,187,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,188,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,189,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,190,6,86,8,5,5,200,1,0,CO,majority_opinion,1500
0,100,191,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,192,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,193,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,194,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,195,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,196,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,197,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,198,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,199,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,200,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,201,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,202,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,203,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,204,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,205,6,85,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,206,7,84,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,207,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,208,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,209,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,210,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,211,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,212,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,213,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,214,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,215,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,216,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,217,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,218,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,219,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,220,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,221,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,222,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,223,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,224,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,225,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,226,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,227,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,228,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,229,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,230,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,231,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,232,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,233,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,234,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,235,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,236,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,237,8,83,9,5,5,200,1,0,CO,majority_opinion,1500
0,100,238,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,239,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,240,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,241,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,242,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,243,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,244,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,245,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,246,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,247,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,248,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,249,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,250,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,251,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,252,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,253,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,254,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,255,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,256,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,257,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,258,8,82,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,259,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,260,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,261,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,262,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,263,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,264,9,81,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,265,10,80,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,266,10,80,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,267,11,79,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,268,11,79,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,269,11,79,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,270,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,271,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,272,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,273,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,274,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,275,10,79,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,276,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,277,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,278,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,279,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,280,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,281,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,282,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,283,11,78,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,284,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,285,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,286,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,287,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,288,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,289,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,290,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,291,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,292,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,293,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,294,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,295,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,296,12,77,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,297,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,298,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,299,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,300,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,301,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,302,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,303,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,304,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,305,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,306,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,307,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,308,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,309,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,310,13,76,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,311,14,76,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,312,14,76,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,313,15,75,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,314,15,75,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,315,15,75,10,5,5,200,1,0,CO,majority_opinion,1500
0,100,316,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,317,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,318,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,319,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,320,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,321,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,322,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,323,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,324,15,74,11,5,5,200,1,0,CO,majority_opinion,1500
0,100,325,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,326,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,327,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,328,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,329,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,330,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,331,14,74,12,5,5,200,1,0,CO,majority_opinion,1500
0,100,332,14,73,13,5,5,200,1,0,CO,majority_opinion,1500
0,100,333,14,73,13,5,5,200,1,0,CO,majority_opinion,1500
0,100,334,14,73,13,5,5,200,1,0,CO,majority_opinion,1500
0,100,335,14,73,13,5,5,200,1,0,CO,majority_opinion,1500
0,100,336,14,73,13,5,5,200,1,0,CO,majority_opinion,1500
0,100,337,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,338,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,339,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,340,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,341,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,342,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,343,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,344,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,345,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,346,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,347,14,72,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,348,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,349,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,350,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,351,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,352,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,353,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,354,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,355,15,71,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,356,16,70,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,357,16,70,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,358,17,69,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,359,17,69,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,360,17,69,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,361,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,362,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,363,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,364,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,365,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,366,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,367,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,368,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,369,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,370,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,371,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,372,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,373,18,68,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,374,19,67,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,375,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,376,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,377,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,378,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,379,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,380,20,66,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,381,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,382,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,383,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,384,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,385,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,386,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,387,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,388,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,389,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,390,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,391,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,392,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,393,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,394,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,395,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
0,100,396,21,65,14,5,5,200,1,0,CO,majority_opinion,1500
