,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,47,6,85,9,5,5,200,1,0,random,simple,1500
0,100,48,6,85,9,5,5,200,1,0,random,simple,1500
0,100,49,6,85,9,5,5,200,1,0,random,simple,1500
0,100,50,6,85,9,5,5,200,1,0,random,simple,1500
0,100,51,6,85,9,5,5,200,1,0,random,simple,1500
0,100,52,6,85,9,5,5,200,1,0,random,simple,1500
0,100,53,6,85,9,5,5,200,1,0,random,simple,1500
0,100,54,6,85,9,5,5,200,1,0,random,simple,1500
0,100,55,6,84,10,5,5,200,1,0,random,simple,1500
0,100,56,6,84,10,5,5,200,1,0,random,simple,1500
0,100,57,6,84,10,5,5,200,1,0,random,simple,1500
0,100,58,6,83,11,5,5,200,1,0,random,simple,1500
0,100,59,6,83,11,5,5,200,1,0,random,simple,1500
0,100,60,6,83,11,5,5,200,1,0,random,simple,1500
0,100,61,6,83,11,5,5,200,1,0,random,simple,1500
0,100,62,6,83,11,5,5,200,1,0,random,simple,1500
0,100,63,6,83,11,5,5,200,1,0,random,simple,1500
0,100,64,6,83,11,5,5,200,1,0,random,simple,1500
0,100,65,6,83,11,5,5,200,1,0,random,simple,1500
0,100,66,6,83,11,5,5,200,1,0,random,simple,1500
0,100,67,6,83,11,5,5,200,1,0,random,simple,1500
0,100,68,6,83,11,5,5,200,1,0,random,simple,1500
0,100,69,6,83,11,5,5,200,1,0,random,simple,1500
0,100,70,6,83,11,5,5,200,1,0,random,simple,1500
0,100,71,6,83,11,5,5,200,1,0,random,simple,1500
0,100,72,6,83,11,5,5,200,1,0,random,simple,1500
0,100,73,6,83,11,5,5,200,1,0,random,simple,1500
0,100,74,6,83,11,5,5,200,1,0,random,simple,1500
0,100,75,6,83,11,5,5,200,1,0,random,simple,1500
0,100,76,6,83,11,5,5,200,1,0,random,simple,1500
0,100,77,6,83,11,5,5,200,1,0,random,simple,1500
0,100,78,6,83,11,5,5,200,1,0,random,simple,1500
0,100,79,6,83,11,5,5,200,1,0,random,simple,1500
0,100,80,6,83,11,5,5,200,1,0,random,simple,1500
0,100,81,6,83,11,5,5,200,1,0,random,simple,1500
0,100,82,6,83,11,5,5,200,1,0,random,simple,1500
0,100,83,6,83,11,5,5,200,1,0,random,simple,1500
0,100,84,6,83,11,5,5,200,1,0,random,simple,1500
0,100,85,7,82,11,5,5,200,1,0,random,simple,1500
0,100,86,7,82,11,5,5,200,1,0,random,simple,1500
0,100,87,7,82,11,5,5,200,1,0,random,simple,1500
0,100,88,7,82,11,5,5,200,1,0,random,simple,1500
0,100,89,8,81,11,5,5,200,1,0,random,simple,1500
0,100,90,8,81,11,5,5,200,1,0,random,simple,1500
0,100,91,8,81,11,5,5,200,1,0,random,simple,1500
0,100,92,8,81,11,5,5,200,1,0,random,simple,1500
0,100,93,8,81,11,5,5,200,1,0,random,simple,1500
0,100,94,8,81,11,5,5,200,1,0,random,simple,1500
0,100,95,8,81,11,5,5,200,1,0,random,simple,1500
0,100,96,8,81,11,5,5,200,1,0,random,simple,1500
0,100,97,8,81,11,5,5,200,1,0,random,simple,1500
0,100,98,8,81,11,5,5,200,1,0,random,simple,1500
0,100,99,8,81,11,5,5,200,1,0,random,simple,1500
0,100,100,8,81,11,5,5,200,1,0,random,simple,1500
0,100,101,8,81,11,5,5,200,1,0,random,simple,1500
0,100,102,8,81,11,5,5,200,1,0,random,simple,1500
0,100,103,8,81,11,5,5,200,1,0,random,simple,1500
0,100,104,8,81,11,5,5,200,1,0,random,simple,1500
0,100,105,8,80,12,5,5,200,1,0,random,simple,1500
0,100,106,8,80,12,5,5,200,1,0,random,simple,1500
0,100,107,8,80,12,5,5,200,1,0,random,simple,1500
0,100,108,8,80,12,5,5,200,1,0,random,simple,1500
0,100,109,8,80,12,5,5,200,1,0,random,simple,1500
0,100,110,8,80,12,5,5,200,1,0,random,simple,1500
0,100,111,8,80,12,5,5,200,1,0,random,simple,1500
0,100,112,8,80,12,5,5,200,1,0,random,simple,1500
0,100,113,8,80,12,5,5,200,1,0,random,simple,1500
0,100,114,8,80,12,5,5,200,1,0,random,simple,1500
0,100,115,8,80,12,5,5,200,1,0,random,simple,1500
0,100,116,8,80,12,5,5,200,1,0,random,simple,1500
0,100,117,8,80,12,5,5,200,1,0,random,simple,1500
0,100,118,8,80,12,5,5,200,1,0,random,simple,1500
0,100,119,8,80,12,5,5,200,1,0,random,simple,1500
0,100,120,8,80,12,5,5,200,1,0,random,simple,1500
0,100,121,8,80,12,5,5,200,1,0,random,simple,1500
0,100,122,9,79,12,5,5,200,1,0,random,simple,1500
0,100,123,9,79,12,5,5,200,1,0,random,simple,1500
0,100,124,9,79,12,5,5,200,1,0,random,simple,1500
0,100,125,9,79,12,5,5,200,1,0,random,simple,1500
0,100,126,9,79,12,5,5,200,1,0,random,simple,1500
0,100,127,9,78,13,5,5,200,1,0,random,simple,1500
0,100,128,9,78,13,5,5,200,1,0,random,simple,1500
0,100,129,9,78,13,5,5,200,1,0,random,simple,1500
0,100,130,9,78,13,5,5,200,1,0,random,simple,1500
0,100,131,9,78,13,5,5,200,1,0,random,simple,1500
0,100,132,9,78,13,5,5,200,1,0,random,simple,1500
0,100,133,9,78,13,5,5,200,1,0,random,simple,1500
0,100,134,9,78,13,5,5,200,1,0,random,simple,1500
0,100,135,9,78,13,5,5,200,1,0,random,simple,1500
0,100,136,9,78,13,5,5,200,1,0,random,simple,1500
0,100,137,10,77,13,5,5,200,1,0,random,simple,1500
0,100,138,10,77,13,5,5,200,1,0,random,simple,1500
0,100,139,10,77,13,5,5,200,1,0,random,simple,1500
0,100,140,10,77,13,5,5,200,1,0,random,simple,1500
0,100,141,10,77,13,5,5,200,1,0,random,simple,1500
0,100,142,10,77,13,5,5,200,1,0,random,simple,1500
0,100,143,10,77,13,5,5,200,1,0,random,simple,1500
0,100,144,10,77,13,5,5,200,1,0,random,simple,1500
0,100,145,10,77,13,5,5,200,1,0,random,simple,1500
0,100,146,11,76,13,5,5,200,1,0,random,simple,1500
0,100,147,11,76,13,5,5,200,1,0,random,simple,1500
0,100,148,11,76,13,5,5,200,1,0,random,simple,1500
0,100,149,11,76,13,5,5,200,1,0,random,simple,1500
0,100,150,11,76,13,5,5,200,1,0,random,simple,1500
0,100,151,11,76,13,5,5,200,1,0,random,simple,1500
0,100,152,11,76,13,5,5,200,1,0,random,simple,1500
0,100,153,11,76,13,5,5,200,1,0,random,simple,1500
0,100,154,11,76,13,5,5,200,1,0,random,simple,1500
0,100,155,11,76,13,5,5,200,1,0,random,simple,1500
0,100,156,11,76,13,5,5,200,1,0,random,simple,1500
0,100,157,10,76,14,5,5,200,1,0,random,simple,1500
0,100,158,10,76,14,5,5,200,1,0,random,simple,1500
0,100,159,10,76,14,5,5,200,1,0,random,simple,1500
0,100,160,10,76,14,5,5,200,1,0,random,simple,1500
0,100,161,10,76,14,5,5,200,1,0,random,simple,1500
0,100,162,11,75,14,5,5,200,1,0,random,simple,1500
0,100,163,11,75,14,5,5,200,1,0,random,simple,1500
0,100,164,11,74,15,5,5,200,1,0,random,simple,1500
0,100,165,11,74,15,5,5,200,1,0,random,simple,1500
0,100,166,11,74,15,5,5,200,1,0,random,simple,1500
0,100,167,11,74,15,5,5,200,1,0,random,simple,1500
0,100,168,10,74,16,5,5,200,1,0,random,simple,1500
0,100,169,10,73,17,5,5,200,1,0,random,simple,1500
0,100,170,10,73,17,5,5,200,1,0,random,simple,1500
0,100,171,10,73,17,5,5,200,1,0,random,simple,1500
0,100,172,10,73,17,5,5,200,1,0,random,simple,1500
0,100,173,10,73,17,5,5,200,1,0,random,simple,1500
0,100,174,10,73,17,5,5,200,1,0,random,simple,1500
0,100,175,10,73,17,5,5,200,1,0,random,simple,1500
0,100,176,11,72,17,5,5,200,1,0,random,simple,1500
0,100,177,11,72,17,5,5,200,1,0,random,simple,1500
0,100,178,10,72,18,5,5,200,1,0,random,simple,1500
0,100,179,10,72,18,5,5,200,1,0,random,simple,1500
0,100,180,10,72,18,5,5,200,1,0,random,simple,1500
0,100,181,10,72,18,5,5,200,1,0,random,simple,1500
0,100,182,10,72,18,5,5,200,1,0,random,simple,1500
0,100,183,10,72,18,5,5,200,1,0,random,simple,1500
0,100,184,10,72,18,5,5,200,1,0,random,simple,1500
0,100,185,10,72,18,5,5,200,1,0,random,simple,1500
0,100,186,10,72,18,5,5,200,1,0,random,simple,1500
0,100,187,10,72,18,5,5,200,1,0,random,simple,1500
0,100,188,11,71,18,5,5,200,1,0,random,simple,1500
0,100,189,11,71,18,5,5,200,1,0,random,simple,1500
0,100,190,11,71,18,5,5,200,1,0,random,simple,1500
0,100,191,11,71,18,5,5,200,1,0,random,simple,1500
0,100,192,11,71,18,5,5,200,1,0,random,simple,1500
0,100,193,11,70,19,5,5,200,1,0,random,simple,1500
0,100,194,11,70,19,5,5,200,1,0,random,simple,1500
0,100,195,11,70,19,5,5,200,1,0,random,simple,1500
0,100,196,11,70,19,5,5,200,1,0,random,simple,1500
0,100,197,11,70,19,5,5,200,1,0,random,simple,1500
0,100,198,11,70,19,5,5,200,1,0,random,simple,1500
0,100,199,11,70,19,5,5,200,1,0,random,simple,1500
0,100,200,11,70,19,5,5,200,1,0,random,simple,1500
0,100,201,11,70,19,5,5,200,1,0,random,simple,1500
0,100,202,11,70,19,5,5,200,1,0,random,simple,1500
0,100,203,11,70,19,5,5,200,1,0,random,simple,1500
0,100,204,11,70,19,5,5,200,1,0,random,simple,1500
0,100,205,11,70,19,5,5,200,1,0,random,simple,1500
0,100,206,11,70,19,5,5,200,1,0,random,simple,1500
0,100,207,11,70,19,5,5,200,1,0,random,simple,1500
0,100,208,11,70,19,5,5,200,1,0,random,simple,1500
0,100,209,12,69,19,5,5,200,1,0,random,simple,1500
0,100,210,12,69,19,5,5,200,1,0,random,simple,1500
0,100,211,12,69,19,5,5,200,1,0,random,simple,1500
0,100,212,12,69,19,5,5,200,1,0,random,simple,1500
0,100,213,12,69,19,5,5,200,1,0,random,simple,1500
0,100,214,12,69,19,5,5,200,1,0,random,simple,1500
0,100,215,13,69,18,5,5,200,1,0,random,simple,1500
0,100,216,13,69,18,5,5,200,1,0,random,simple,1500
0,100,217,13,69,18,5,5,200,1,0,random,simple,1500
0,100,218,13,69,18,5,5,200,1,0,random,simple,1500
0,100,219,14,68,18,5,5,200,1,0,random,simple,1500
0,100,220,14,68,18,5,5,200,1,0,random,simple,1500
0,100,221,14,68,18,5,5,200,1,0,random,simple,1500
0,100,222,14,68,18,5,5,200,1,0,random,simple,1500
0,100,223,14,68,18,5,5,200,1,0,random,simple,1500
0,100,224,14,68,18,5,5,200,1,0,random,simple,1500
0,100,225,14,68,18,5,5,200,1,0,random,simple,1500
0,100,226,14,68,18,5,5,200,1,0,random,simple,1500
0,100,227,14,68,18,5,5,200,1,0,random,simple,1500
0,100,228,14,68,18,5,5,200,1,0,random,simple,1500
0,100,229,14,68,18,5,5,200,1,0,random,simple,1500
0,100,230,14,68,18,5,5,200,1,0,random,simple,1500
0,100,231,14,68,18,5,5,200,1,0,random,simple,1500
0,100,232,14,68,18,5,5,200,1,0,random,simple,1500
0,100,233,14,68,18,5,5,200,1,0,random,simple,1500
0,100,234,14,68,18,5,5,200,1,0,random,simple,1500
0,100,235,14,68,18,5,5,200,1,0,random,simple,1500
0,100,236,14,67,19,5,5,200,1,0,random,simple,1500
0,100,237,14,67,19,5,5,200,1,0,random,simple,1500
0,100,238,14,67,19,5,5,200,1,0,random,simple,1500
0,100,239,14,67,19,5,5,200,1,0,random,simple,1500
0,100,240,14,67,19,5,5,200,1,0,random,simple,1500
0,100,241,14,66,20,5,5,200,1,0,random,simple,1500
0,100,242,14,66,20,5,5,200,1,0,random,simple,1500
0,100,243,14,66,20,5,5,200,1,0,random,simple,1500
0,100,244,14,66,20,5,5,200,1,0,random,simple,1500
0,100,245,14,66,20,5,5,200,1,0,random,simple,1500
0,100,246,14,66,20,5,5,200,1,0,random,simple,1500
0,100,247,14,66,20,5,5,200,1,0,random,simple,1500
0,100,248,14,66,20,5,5,200,1,0,random,simple,1500
0,100,249,14,66,20,5,5,200,1,0,random,simple,1500
0,100,250,14,66,20,5,5,200,1,0,random,simple,1500
0,100,251,14,66,20,5,5,200,1,0,random,simple,1500
0,100,252,14,66,20,5,5,200,1,0,random,simple,1500
0,100,253,14,66,20,5,5,200,1,0,random,simple,1500
0,100,254,14,66,20,5,5,200,1,0,random,simple,1500
0,100,255,14,66,20,5,5,200,1,0,random,simple,1500
0,100,256,13,66,21,5,5,200,1,0,random,simple,1500
0,100,257,13,66,21,5,5,200,1,0,random,simple,1500
0,100,258,13,66,21,5,5,200,1,0,random,simple,1500
0,100,259,13,66,21,5,5,200,1,0,random,simple,1500
0,100,260,13,66,21,5,5,200,1,0,random,simple,1500
0,100,261,13,66,21,5,5,200,1,0,random,simple,1500
0,100,262,13,66,21,5,5,200,1,0,random,simple,1500
0,100,263,13,66,21,5,5,200,1,0,random,simple,1500
0,100,264,13,65,22,5,5,200,1,0,random,simple,1500
0,100,265,13,65,22,5,5,200,1,0,random,simple,1500
0,100,266,13,65,22,5,5,200,1,0,random,simple,1500
0,100,267,13,65,22,5,5,200,1,0,random,simple,1500
0,100,268,14,64,22,5,5,200,1,0,random,simple,1500
0,100,269,14,64,22,5,5,200,1,0,random,simple,1500
0,100,270,14,64,22,5,5,200,1,0,random,simple,1500
0,100,271,14,64,22,5,5,200,1,0,random,simple,1500
0,100,272,14,64,22,5,5,200,1,0,random,simple,1500
0,100,273,14,64,22,5,5,200,1,0,random,simple,1500
0,100,274,14,64,22,5,5,200,1,0,random,simple,1500
0,100,275,14,64,22,5,5,200,1,0,random,simple,1500
0,100,276,14,64,22,5,5,200,1,0,random,simple,1500
0,100,277,15,64,21,5,5,200,1,0,random,simple,1500
0,100,278,15,64,21,5,5,200,1,0,random,simple,1500
0,100,279,16,63,21,5,5,200,1,0,random,simple,1500
0,100,280,16,63,21,5,5,200,1,0,random,simple,1500
0,100,281,16,63,21,5,5,200,1,0,random,simple,1500
0,100,282,16,63,21,5,5,200,1,0,random,simple,1500
0,100,283,16,62,22,5,5,200,1,0,random,simple,1500
0,100,284,16,62,22,5,5,200,1,0,random,simple,1500
0,100,285,16,62,22,5,5,200,1,0,random,simple,1500
0,100,286,16,62,22,5,5,200,1,0,random,simple,1500
0,100,287,16,62,22,5,5,200,1,0,random,simple,1500
0,100,288,16,62,22,5,5,200,1,0,random,simple,1500
0,100,289,16,62,22,5,5,200,1,0,random,simple,1500
0,100,290,16,62,22,5,5,200,1,0,random,simple,1500
0,100,291,16,62,22,5,5,200,1,0,random,simple,1500
0,100,292,16,62,22,5,5,200,1,0,random,simple,1500
0,100,293,16,62,22,5,5,200,1,0,random,simple,1500
0,100,294,16,62,22,5,5,200,1,0,random,simple,1500
0,100,295,16,62,22,5,5,200,1,0,random,simple,1500
0,100,296,16,62,22,5,5,200,1,0,random,simple,1500
0,100,297,16,62,22,5,5,200,1,0,random,simple,1500
0,100,298,16,62,22,5,5,200,1,0,random,simple,1500
0,100,299,16,62,22,5,5,200,1,0,random,simple,1500
0,100,300,16,62,22,5,5,200,1,0,random,simple,1500
0,100,301,16,62,22,5,5,200,1,0,random,simple,1500
0,100,302,16,62,22,5,5,200,1,0,random,simple,1500
0,100,303,16,62,22,5,5,200,1,0,random,simple,1500
0,100,304,16,62,22,5,5,200,1,0,random,simple,1500
0,100,305,16,62,22,5,5,200,1,0,random,simple,1500
0,100,306,16,62,22,5,5,200,1,0,random,simple,1500
0,100,307,16,62,22,5,5,200,1,0,random,simple,1500
0,100,308,16,62,22,5,5,200,1,0,random,simple,1500
0,100,309,16,62,22,5,5,200,1,0,random,simple,1500
0,100,310,16,62,22,5,5,200,1,0,random,simple,1500
0,100,311,16,62,22,5,5,200,1,0,random,simple,1500
0,100,312,16,62,22,5,5,200,1,0,random,simple,1500
0,100,313,16,62,22,5,5,200,1,0,random,simple,1500
0,100,314,16,61,23,5,5,200,1,0,random,simple,1500
0,100,315,16,61,23,5,5,200,1,0,random,simple,1500
0,100,316,16,61,23,5,5,200,1,0,random,simple,1500
0,100,317,16,61,23,5,5,200,1,0,random,simple,1500
0,100,318,16,60,24,5,5,200,1,0,random,simple,1500
0,100,319,16,60,24,5,5,200,1,0,random,simple,1500
0,100,320,16,60,24,5,5,200,1,0,random,simple,1500
0,100,321,17,59,24,5,5,200,1,0,random,simple,1500
0,100,322,17,58,25,5,5,200,1,0,random,simple,1500
0,100,323,17,58,25,5,5,200,1,0,random,simple,1500
0,100,324,17,58,25,5,5,200,1,0,random,simple,1500
0,100,325,17,58,25,5,5,200,1,0,random,simple,1500
0,100,326,17,58,25,5,5,200,1,0,random,simple,1500
0,100,327,17,58,25,5,5,200,1,0,random,simple,1500
0,100,328,17,58,25,5,5,200,1,0,random,simple,1500
0,100,329,17,57,26,5,5,200,1,0,random,simple,1500
0,100,330,17,57,26,5,5,200,1,0,random,simple,1500
0,100,331,18,57,25,5,5,200,1,0,random,simple,1500
0,100,332,18,57,25,5,5,200,1,0,random,simple,1500
0,100,333,18,57,25,5,5,200,1,0,random,simple,1500
0,100,334,18,57,25,5,5,200,1,0,random,simple,1500
0,100,335,18,57,25,5,5,200,1,0,random,simple,1500
0,100,336,18,57,25,5,5,200,1,0,random,simple,1500
0,100,337,18,57,25,5,5,200,1,0,random,simple,1500
0,100,338,18,57,25,5,5,200,1,0,random,simple,1500
0,100,339,18,57,25,5,5,200,1,0,random,simple,1500
0,100,340,18,57,25,5,5,200,1,0,random,simple,1500
0,100,341,18,57,25,5,5,200,1,0,random,simple,1500
0,100,342,18,57,25,5,5,200,1,0,random,simple,1500
0,100,343,18,57,25,5,5,200,1,0,random,simple,1500
0,100,344,18,57,25,5,5,200,1,0,random,simple,1500
0,100,345,18,57,25,5,5,200,1,0,random,simple,1500
0,100,346,18,57,25,5,5,200,1,0,random,simple,1500
0,100,347,18,57,25,5,5,200,1,0,random,simple,1500
0,100,348,18,57,25,5,5,200,1,0,random,simple,1500
0,100,349,18,57,25,5,5,200,1,0,random,simple,1500
0,100,350,19,57,24,5,5,200,1,0,random,simple,1500
0,100,351,20,56,24,5,5,200,1,0,random,simple,1500
0,100,352,20,56,24,5,5,200,1,0,random,simple,1500
0,100,353,20,56,24,5,5,200,1,0,random,simple,1500
0,100,354,20,56,24,5,5,200,1,0,random,simple,1500
0,100,355,20,56,24,5,5,200,1,0,random,simple,1500
0,100,356,20,56,24,5,5,200,1,0,random,simple,1500
0,100,357,20,56,24,5,5,200,1,0,random,simple,1500
0,100,358,20,55,25,5,5,200,1,0,random,simple,1500
0,100,359,20,55,25,5,5,200,1,0,random,simple,1500
0,100,360,20,55,25,5,5,200,1,0,random,simple,1500
0,100,361,20,55,25,5,5,200,1,0,random,simple,1500
0,100,362,20,55,25,5,5,200,1,0,random,simple,1500
0,100,363,20,55,25,5,5,200,1,0,random,simple,1500
0,100,364,20,55,25,5,5,200,1,0,random,simple,1500
0,100,365,20,55,25,5,5,200,1,0,random,simple,1500
0,100,366,20,55,25,5,5,200,1,0,random,simple,1500
0,100,367,20,55,25,5,5,200,1,0,random,simple,1500
0,100,368,20,55,25,5,5,200,1,0,random,simple,1500
0,100,369,20,55,25,5,5,200,1,0,random,simple,1500
0,100,370,20,55,25,5,5,200,1,0,random,simple,1500
0,100,371,20,55,25,5,5,200,1,0,random,simple,1500
0,100,372,20,55,25,5,5,200,1,0,random,simple,1500
0,100,373,21,55,24,5,5,200,1,0,random,simple,1500
0,100,374,22,55,23,5,5,200,1,0,random,simple,1500
0,100,375,22,54,24,5,5,200,1,0,random,simple,1500
0,100,376,22,54,24,5,5,200,1,0,random,simple,1500
0,100,377,22,54,24,5,5,200,1,0,random,simple,1500
0,100,378,23,53,24,5,5,200,1,0,random,simple,1500
0,100,379,23,53,24,5,5,200,1,0,random,simple,1500
0,100,380,23,53,24,5,5,200,1,0,random,simple,1500
0,100,381,23,53,24,5,5,200,1,0,random,simple,1500
0,100,382,23,53,24,5,5,200,1,0,random,simple,1500
0,100,383,23,53,24,5,5,200,1,0,random,simple,1500
0,100,384,23,53,24,5,5,200,1,0,random,simple,1500
0,100,385,23,53,24,5,5,200,1,0,random,simple,1500
0,100,386,23,53,24,5,5,200,1,0,random,simple,1500
0,100,387,23,53,24,5,5,200,1,0,random,simple,1500
0,100,388,23,53,24,5,5,200,1,0,random,simple,1500
0,100,389,23,53,24,5,5,200,1,0,random,simple,1500
0,100,390,23,53,24,5,5,200,1,0,random,simple,1500
0,100,391,23,53,24,5,5,200,1,0,random,simple,1500
0,100,392,23,53,24,5,5,200,1,0,random,simple,1500
0,100,393,23,53,24,5,5,200,1,0,random,simple,1500
0,100,394,23,53,24,5,5,200,1,0,random,simple,1500
0,100,395,23,53,24,5,5,200,1,0,random,simple,1500
0,100,396,23,53,24,5,5,200,1,0,random,simple,1500
0,100,397,23,53,24,5,5,200,1,0,random,simple,1500
0,100,398,23,52,25,5,5,200,1,0,random,simple,1500
0,100,399,23,52,25,5,5,200,1,0,random,simple,1500
0,100,400,23,52,25,5,5,200,1,0,random,simple,1500
0,100,401,23,52,25,5,5,200,1,0,random,simple,1500
0,100,402,23,52,25,5,5,200,1,0,random,simple,1500
0,100,403,23,52,25,5,5,200,1,0,random,simple,1500
0,100,404,23,52,25,5,5,200,1,0,random,simple,1500
0,100,405,23,52,25,5,5,200,1,0,random,simple,1500
0,100,406,23,52,25,5,5,200,1,0,random,simple,1500
0,100,407,24,51,25,5,5,200,1,0,random,simple,1500
0,100,408,24,51,25,5,5,200,1,0,random,simple,1500
0,100,409,24,51,25,5,5,200,1,0,random,simple,1500
0,100,410,24,51,25,5,5,200,1,0,random,simple,1500
0,100,411,24,50,26,5,5,200,1,0,random,simple,1500
0,100,412,25,50,25,5,5,200,1,0,random,simple,1500
0,100,413,25,50,25,5,5,200,1,0,random,simple,1500
0,100,414,25,50,25,5,5,200,1,0,random,simple,1500
0,100,415,25,50,25,5,5,200,1,0,random,simple,1500
0,100,416,25,50,25,5,5,200,1,0,random,simple,1500
0,100,417,25,50,25,5,5,200,1,0,random,simple,1500
0,100,418,25,50,25,5,5,200,1,0,random,simple,1500
0,100,419,25,49,26,5,5,200,1,0,random,simple,1500
0,100,420,25,49,26,5,5,200,1,0,random,simple,1500
0,100,421,25,49,26,5,5,200,1,0,random,simple,1500
0,100,422,25,49,26,5,5,200,1,0,random,simple,1500
0,100,423,25,49,26,5,5,200,1,0,random,simple,1500
0,100,424,25,49,26,5,5,200,1,0,random,simple,1500
0,100,425,25,48,27,5,5,200,1,0,random,simple,1500
0,100,426,25,48,27,5,5,200,1,0,random,simple,1500
0,100,427,25,48,27,5,5,200,1,0,random,simple,1500
0,100,428,25,48,27,5,5,200,1,0,random,simple,1500
0,100,429,25,48,27,5,5,200,1,0,random,simple,1500
0,100,430,25,48,27,5,5,200,1,0,random,simple,1500
0,100,431,25,48,27,5,5,200,1,0,random,simple,1500
0,100,432,25,48,27,5,5,200,1,0,random,simple,1500
0,100,433,25,48,27,5,5,200,1,0,random,simple,1500
0,100,434,25,48,27,5,5,200,1,0,random,simple,1500
0,100,435,25,48,27,5,5,200,1,0,random,simple,1500
0,100,436,25,48,27,5,5,200,1,0,random,simple,1500
0,100,437,25,48,27,5,5,200,1,0,random,simple,1500
0,100,438,25,47,28,5,5,200,1,0,random,simple,1500
0,100,439,26,46,28,5,5,200,1,0,random,simple,1500
0,100,440,26,46,28,5,5,200,1,0,random,simple,1500
0,100,441,26,46,28,5,5,200,1,0,random,simple,1500
0,100,442,27,45,28,5,5,200,1,0,random,simple,1500
0,100,443,27,45,28,5,5,200,1,0,random,simple,1500
0,100,444,27,45,28,5,5,200,1,0,random,simple,1500
0,100,445,27,45,28,5,5,200,1,0,random,simple,1500
0,100,446,27,45,28,5,5,200,1,0,random,simple,1500
0,100,447,27,45,28,5,5,200,1,0,random,simple,1500
0,100,448,27,45,28,5,5,200,1,0,random,simple,1500
0,100,449,27,45,28,5,5,200,1,0,random,simple,1500
0,100,450,27,45,28,5,5,200,1,0,random,simple,1500
0,100,451,27,45,28,5,5,200,1,0,random,simple,1500
0,100,452,27,45,28,5,5,200,1,0,random,simple,1500
0,100,453,27,45,28,5,5,200,1,0,random,simple,1500
0,100,454,27,45,28,5,5,200,1,0,random,simple,1500
0,100,455,27,45,28,5,5,200,1,0,random,simple,1500
0,100,456,26,45,29,5,5,200,1,0,random,simple,1500
0,100,457,26,45,29,5,5,200,1,0,random,simple,1500
0,100,458,26,45,29,5,5,200,1,0,random,simple,1500
0,100,459,27,45,28,5,5,200,1,0,random,simple,1500
0,100,460,27,45,28,5,5,200,1,0,random,simple,1500
0,100,461,27,45,28,5,5,200,1,0,random,simple,1500
0,100,462,27,45,28,5,5,200,1,0,random,simple,1500
