,#agents,current step,#positives,#neutrals,#negatives,#experts,#liars,#initial_connections,#news,#cluster distance,#comm_protocol,#conv_protocol,#steps
0,100,148,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,149,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,150,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,151,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,152,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,153,6,89,5,5,5,200,1,0,random,majority_opinion,1500
0,100,154,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,155,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,156,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,157,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,158,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,159,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,160,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,161,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,162,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,163,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,164,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,165,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,166,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,167,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,168,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,169,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,170,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,171,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,172,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,173,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,174,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,175,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,176,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,177,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,178,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,179,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,180,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,181,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,182,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,183,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,184,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,185,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,186,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,187,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,188,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,189,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,190,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,191,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,192,6,88,6,5,5,200,1,0,random,majority_opinion,1500
0,100,193,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,194,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,195,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,196,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,197,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,198,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,199,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,200,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,201,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,202,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,203,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,204,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,205,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,206,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,207,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,208,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,209,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,210,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,211,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,212,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,213,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,214,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,215,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,216,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,217,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,218,7,87,6,5,5,200,1,0,random,majority_opinion,1500
0,100,219,8,86,6,5,5,200,1,0,random,majority_opinion,1500
0,100,220,8,86,6,5,5,200,1,0,random,majority_opinion,1500
0,100,221,8,86,6,5,5,200,1,0,random,majority_opinion,1500
0,100,222,8,86,6,5,5,200,1,0,random,majority_opinion,1500
0,100,223,8,86,6,5,5,200,1,0,random,majority_opinion,1500
0,100,224,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,225,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,226,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,227,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,228,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,229,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,230,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,231,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,232,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,233,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,234,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,235,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,236,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,237,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,238,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,239,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,240,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,241,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,242,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,243,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,244,9,85,6,5,5,200,1,0,random,majority_opinion,1500
0,100,245,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,246,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,247,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,248,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,249,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,250,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,251,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,252,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,253,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,254,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,255,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,256,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,257,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,258,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,259,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,260,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,261,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,262,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,263,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,264,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,265,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,266,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,267,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,268,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,269,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,270,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,271,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,272,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,273,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,274,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,275,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,276,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,277,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,278,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,279,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,280,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,281,9,84,7,5,5,200,1,0,random,majority_opinion,1500
0,100,282,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,283,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,284,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,285,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,286,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,287,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,288,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,289,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,290,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,291,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,292,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,293,10,83,7,5,5,200,1,0,random,majority_opinion,1500
0,100,294,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,295,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,296,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,297,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,298,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,299,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,300,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,301,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,302,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,303,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,304,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,305,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,306,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,307,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,308,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,309,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,310,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,311,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,312,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,313,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,314,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,315,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,316,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,317,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,318,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,319,11,82,7,5,5,200,1,0,random,majority_opinion,1500
0,100,320,12,81,7,5,5,200,1,0,random,majority_opinion,1500
0,100,321,12,81,7,5,5,200,1,0,random,majority_opinion,1500
0,100,322,12,80,8,5,5,200,1,0,random,majority_opinion,1500
0,100,323,12,80,8,5,5,200,1,0,random,majority_opinion,1500
0,100,324,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,325,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,326,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,327,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,328,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,329,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,330,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,331,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,332,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,333,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,334,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,335,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,336,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,337,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,338,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,339,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,340,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,341,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,342,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,343,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,344,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,345,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,346,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,347,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,348,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,349,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,350,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,351,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,352,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,353,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,354,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,355,12,79,9,5,5,200,1,0,random,majority_opinion,1500
0,100,356,13,78,9,5,5,200,1,0,random,majority_opinion,1500
0,100,357,13,78,9,5,5,200,1,0,random,majority_opinion,1500
0,100,358,13,78,9,5,5,200,1,0,random,majority_opinion,1500
0,100,359,13,78,9,5,5,200,1,0,random,majority_opinion,1500
0,100,360,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,361,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,362,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,363,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,364,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,365,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,366,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,367,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,368,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,369,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,370,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,371,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,372,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,373,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,374,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,375,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,376,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,377,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,378,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,379,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,380,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,381,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,382,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,383,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,384,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,385,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,386,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,387,13,77,10,5,5,200,1,0,random,majority_opinion,1500
0,100,388,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,389,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,390,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,391,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,392,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,393,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,394,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,395,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,396,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,397,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,398,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,399,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,400,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,401,14,76,10,5,5,200,1,0,random,majority_opinion,1500
0,100,402,15,75,10,5,5,200,1,0,random,majority_opinion,1500
0,100,403,15,75,10,5,5,200,1,0,random,majority_opinion,1500
0,100,404,16,74,10,5,5,200,1,0,random,majority_opinion,1500
0,100,405,17,73,10,5,5,200,1,0,random,majority_opinion,1500
0,100,406,17,73,10,5,5,200,1,0,random,majority_opinion,1500
0,100,407,17,72,11,5,5,200,1,0,random,majority_opinion,1500
